ice_sheet,domain,month,value_m,uncertainty_m,volume_km3,area_km2,n_cells,sampling
greenland,peripheral_glaciers,2014-11,-0.101255,0.005056,-9.0498,89376.73,23827,monthly
greenland,peripheral_glaciers,2014-12,-0.014185,0.002707,-1.2678,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-01,0.082264,0.004349,7.3525,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-02,0.169226,0.012601,15.1249,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-03,0.235620,0.019339,21.0589,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-04,0.283223,0.027470,25.3135,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-05,0.268929,0.048465,24.0360,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-06,0.143960,0.071036,12.8667,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-07,-0.012757,0.077183,-1.1402,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-08,-0.164373,0.066790,-14.6911,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-09,-0.205890,0.033290,-18.4018,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-10,-0.174342,0.015152,-15.5821,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-11,-0.114235,0.007452,-10.2099,89376.73,23827,monthly
greenland,peripheral_glaciers,2015-12,-0.045261,0.008332,-4.0453,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-01,0.024954,0.010238,2.2303,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-02,0.097887,0.010045,8.7488,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-03,0.153603,0.017668,13.7285,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-04,0.184546,0.030780,16.4941,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-05,0.140575,0.050234,12.5641,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-06,0.020041,0.063130,1.7912,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-07,-0.109356,0.064638,-9.7739,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-08,-0.213100,0.055597,-19.0462,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-09,-0.227193,0.036643,-20.3058,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-10,-0.182344,0.019249,-16.2973,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-11,-0.108955,0.008480,-9.7381,89376.73,23827,monthly
greenland,peripheral_glaciers,2016-12,-0.021917,0.006206,-1.9589,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-01,0.065439,0.010853,5.8488,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-02,0.142044,0.017854,12.6954,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-03,0.198636,0.023139,17.7534,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-04,0.226090,0.037561,20.2072,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-05,0.176765,0.049133,15.7986,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-06,0.054561,0.053881,4.8765,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-07,-0.084778,0.052807,-7.5772,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-08,-0.188462,0.035990,-16.8441,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-09,-0.204940,0.020316,-18.3169,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-10,-0.167990,0.005259,-15.0144,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-11,-0.109222,0.003069,-9.7619,89376.73,23827,monthly
greenland,peripheral_glaciers,2017-12,-0.041622,0.000548,-3.7201,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-01,0.045291,0.000720,4.0479,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-02,0.133243,0.002178,11.9088,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-03,0.203633,0.001305,18.2000,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-04,0.258650,0.003600,23.1173,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-05,0.240589,0.004892,21.5031,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-06,0.136392,0.001024,12.1903,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-07,-0.002717,0.019201,-0.2428,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-08,-0.137643,0.029409,-12.3020,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-09,-0.182122,0.031911,-16.2774,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-10,-0.155472,0.022810,-13.8955,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-11,-0.101485,0.015333,-9.0704,89376.73,23827,monthly
greenland,peripheral_glaciers,2018-12,-0.037074,0.013314,-3.3135,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-01,0.024081,0.013111,2.1523,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-02,0.085770,0.014289,7.6659,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-03,0.135532,0.016193,12.1134,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-04,0.151385,0.024224,13.5303,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-05,0.099539,0.043289,8.8965,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-06,-0.015674,0.059391,-1.4009,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-07,-0.133224,0.065686,-11.9072,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-08,-0.215445,0.054618,-19.2558,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-09,-0.226779,0.042991,-20.2688,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-10,-0.201461,0.033134,-18.0060,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-11,-0.156340,0.031784,-13.9732,89376.73,23827,monthly
greenland,peripheral_glaciers,2019-12,-0.101299,0.030415,-9.0538,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-01,-0.034719,0.032856,-3.1030,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-02,0.023917,0.035456,2.1376,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-03,0.077612,0.039378,6.9367,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-04,0.105828,0.046653,9.4586,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-05,0.068091,0.044636,6.0857,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-06,-0.035581,0.043336,-3.1801,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-07,-0.152004,0.035191,-13.5856,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-08,-0.237803,0.029263,-21.2540,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-09,-0.243990,0.017703,-21.8070,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-10,-0.208392,0.007696,-18.6254,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-11,-0.152003,0.000347,-13.5855,89376.73,23827,monthly
greenland,peripheral_glaciers,2020-12,-0.089458,0.001290,-7.9954,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-01,-0.021624,0.001978,-1.9326,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-02,0.043787,0.003843,3.9136,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-03,0.096287,0.000387,8.6058,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-04,0.133422,0.011187,11.9248,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-05,0.098542,0.030198,8.8074,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-06,-0.009630,0.043208,-0.8607,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-07,-0.135978,0.045840,-12.1533,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-08,-0.233750,0.031376,-20.8918,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-09,-0.249340,0.018829,-22.2852,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-10,-0.215294,0.009602,-19.2423,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-11,-0.151486,0.009426,-13.5393,89376.73,23827,monthly
greenland,peripheral_glaciers,2021-12,-0.084100,0.008378,-7.5166,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-01,-0.008882,0.009447,-0.7938,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-02,0.068288,0.012029,6.1034,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-03,0.125108,0.015648,11.1817,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-04,0.161112,0.023117,14.3997,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-05,0.130716,0.028052,11.6830,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-06,0.016043,0.029416,1.4338,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-07,-0.115639,0.025354,-10.3354,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-08,-0.227598,0.016989,-20.3420,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-09,-0.257989,0.003961,-23.0582,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-10,-0.229131,0.007936,-20.4790,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-11,-0.174594,0.013724,-15.6047,89376.73,23827,monthly
greenland,peripheral_glaciers,2022-12,-0.117686,0.017207,-10.5184,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-01,-0.046624,0.018488,-4.1671,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-02,0.015054,0.017992,1.3455,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-03,0.067023,0.016698,5.9903,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-04,0.102606,0.011473,9.1705,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-05,0.079704,0.004926,7.1237,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-06,-0.024515,0.004654,-2.1910,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-07,-0.142957,0.009898,-12.7770,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-08,-0.255239,0.006278,-22.8125,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-09,-0.280454,0.008752,-25.0661,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-10,-0.252438,0.021023,-22.5621,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-11,-0.201667,0.026928,-18.0243,89376.73,23827,monthly
greenland,peripheral_glaciers,2023-12,-0.156564,0.041767,-13.9932,89376.73,23827,monthly
